created_on,device_type,id,operating_system
2015-02-23 17:42:33.600,Android,553,Marshmallow
2016-03-25 16:04:06.300,iOS,554,7
2016-06-22 05:40:25.300,Android,555,Jawbreaker
2016-12-23 09:40:24.100,Amazon Fire,556,Fire2
2016-11-14 06:33:38.100,Android,557,Jawbreaker
2016-04-29 08:23:49.300,Amazon Fire,558,Inferno
2016-07-17 02:53:38.200,iOS,559,20
2016-05-19 17:33:55.300,Android,560,KitKat
2016-08-20 10:41:35.200,Android,561,KitKat
2016-11-12 19:28:46.100,iOS,562,8
2015-05-10 04:22:06.600,iOS,563,10
2015-11-25 19:58:04.400,Android,564,Lollipop
2016-04-02 00:52:43.300,Amazon Fire,565,Fire1
2016-05-17 23:45:58.300,Android,566,KitKat
2016-07-12 13:13:59.200,iOS,567,10
2014-09-25 03:48:28.800,Android,568,KitKat
2016-07-23 12:27:25.200,iOS,569,20
2016-07-30 02:11:32.200,Android,570,Marshmallow
2016-10-31 10:21:50.100,iOS,571,10
2016-04-06 07:15:10.300,Amazon Fire,572,Fire1
2016-07-06 01:23:53.200,iOS,573,9
2016-10-25 12:03:49.200,iOS,574,9
2015-11-29 07:31:49.400,iOS,575,9
2016-07-31 21:15:52.200,iOS,576,8
2016-05-14 17:58:48.300,Amazon Fire,577,Inferno
2017-02-22 22:54:51.100,iOS,578,20
2016-09-18 11:53:15.200,iOS,579,9
2016-06-29 15:21:52.200,iOS,580,7
2015-09-20 05:41:31.500,Android,581,KitKat
2015-11-02 09:34:45.400,Android,582,Marshmallow
2014-07-20 12:36:27.800,Amazon Fire,583,Fire2
2017-01-18 17:14:21.100,Android,584,Jawbreaker
2016-03-05 17:36:20.300,Android,585,Lollipop
2016-04-04 14:25:36.300,Android,586,KitKat
2016-10-30 08:47:23.100,Amazon Fire,587,Fire1
2017-01-16 15:30:59.100,iOS,588,20
2016-04-08 19:50:07.300,Android,589,KitKat
2017-02-03 11:39:14.100,Android,590,Jawbreaker
2016-03-15 17:13:06.300,iOS,591,7
2016-12-08 00:59:46.100,Android,592,Marshmallow
2016-05-29 23:29:59.300,iOS,593,7
2016-02-25 15:00:28.300,Android,594,Lollipop
2015-11-18 08:51:41.400,Android,595,KitKat
2015-05-26 07:40:00.600,iOS,596,20
2016-09-20 16:58:05.200,Android,597,KitKat
2016-07-13 20:55:35.200,Amazon Fire,598,Inferno
2016-01-05 12:04:30.400,iOS,599,9
2016-08-28 20:26:02.200,iOS,600,9
2016-07-06 20:57:00.200,iOS,601,20
2013-11-12 02:40:37.000,Android,602,KitKat
2016-12-15 15:09:50.100,Android,603,Lollipop
2017-01-12 19:54:50.100,iOS,604,7
2016-08-13 17:10:18.200,iOS,605,10
2015-09-24 12:31:47.500,Amazon Fire,606,Inferno
2015-11-13 13:35:53.400,iOS,607,7
2014-11-03 14:20:31.700,Android,608,Marshmallow
2016-01-08 13:05:33.400,Android,609,Marshmallow
2016-05-07 17:17:20.300,iOS,610,8
2016-12-26 19:59:15.100,Android,611,Jawbreaker
2015-12-07 08:27:47.400,Android,612,KitKat
2015-07-29 21:29:02.500,Android,613,KitKat
2016-05-13 22:27:36.300,iOS,614,20
2015-06-10 06:21:07.600,iOS,615,8
2016-06-01 10:52:04.300,Amazon Fire,616,Fire1
2015-03-13 07:57:52.600,iOS,617,8
2016-11-18 22:25:02.100,Amazon Fire,618,Inferno
2016-04-17 10:07:25.300,iOS,619,9
2016-02-16 01:57:07.400,iOS,620,9
2016-10-02 22:08:35.200,iOS,621,8
2016-10-31 01:59:44.100,Amazon Fire,622,Inferno
2016-01-04 21:08:06.400,Amazon Fire,623,Inferno
2016-01-30 12:14:12.400,iOS,624,8
2015-08-26 10:41:36.500,iOS,625,9
2016-09-05 23:28:14.200,iOS,626,9
2016-10-06 03:50:06.200,Android,627,Jawbreaker
2016-10-04 04:03:10.200,Android,628,Jawbreaker
2016-08-26 05:49:38.200,Android,629,Marshmallow
2016-11-21 16:48:04.100,iOS,630,8
2017-01-06 07:23:27.100,iOS,631,10
2016-06-28 15:29:16.200,Android,632,Jawbreaker
2016-08-19 16:11:03.200,Android,633,KitKat
2016-06-29 16:39:17.200,Android,634,KitKat
2015-04-14 10:40:34.600,Android,635,KitKat
2016-09-07 02:23:35.200,iOS,636,9
2016-12-25 00:56:14.100,iOS,637,10
2017-01-05 21:15:21.100,Android,638,KitKat
2015-10-28 18:39:09.400,iOS,639,10
2016-08-13 23:31:50.200,Android,640,Lollipop
2016-09-22 16:56:55.200,Android,641,KitKat
2015-11-10 19:05:15.400,iOS,642,7
2017-02-19 23:09:26.100,iOS,643,10
2016-07-01 22:51:30.200,Android,644,Marshmallow
2015-12-11 01:01:30.400,Android,645,Lollipop
2016-12-25 15:31:31.100,iOS,646,9
2016-11-04 06:45:36.100,Android,647,Marshmallow
2015-05-07 03:03:28.600,iOS,648,7
2016-03-11 14:45:32.300,iOS,649,9
2016-02-05 18:53:29.400,iOS,650,20
2016-03-01 11:19:34.300,Android,651,Lollipop
2016-12-22 18:09:55.100,Android,652,Marshmallow
2015-10-27 01:25:44.400,Android,653,Lollipop
2016-07-06 03:19:39.200,iOS,654,10
2016-04-25 18:53:29.300,iOS,655,9
2017-02-17 08:48:44.100,Android,656,Jawbreaker
2016-10-06 06:46:44.200,iOS,657,7
2016-12-04 17:59:56.100,Android,658,KitKat
2015-03-13 14:00:56.600,iOS,659,10
2016-12-03 19:09:52.100,iOS,660,8
2016-01-15 22:03:27.400,iOS,661,7
2017-01-11 14:00:49.100,iOS,662,9
2015-12-16 08:54:59.400,Android,663,Lollipop
2016-11-28 11:46:18.100,iOS,664,20
2015-12-13 07:50:30.400,Android,665,Jawbreaker
2015-12-03 08:18:01.400,Android,666,Jawbreaker
2016-12-03 03:35:09.100,Android,667,Jawbreaker
2016-07-29 09:06:09.200,Android,668,Lollipop
2017-02-27 19:59:42.100,Android,669,KitKat
2017-01-04 05:28:05.100,iOS,670,9
2015-09-27 00:43:48.500,iOS,671,20
2015-07-29 11:10:30.500,iOS,672,9
2015-11-05 19:39:31.400,iOS,673,20
2016-12-21 23:46:56.100,Android,674,Lollipop
2017-01-26 00:55:20.100,Android,675,KitKat
2015-11-03 06:43:00.400,iOS,676,9
2015-08-22 06:36:16.500,iOS,677,8
2016-09-01 16:34:09.200,Android,678,Marshmallow
2016-05-19 09:37:11.300,Android,679,Lollipop
2015-04-03 17:22:46.600,iOS,680,7
2013-11-13 23:04:33.000,Amazon Fire,681,Fire1
2016-07-23 02:50:07.200,iOS,682,20
2017-02-21 11:02:06.100,Amazon Fire,683,Fire2
2016-07-26 13:41:46.200,Android,684,Marshmallow
2016-11-24 13:18:17.100,iOS,685,9
2016-10-22 07:21:25.200,Android,686,Marshmallow
2015-01-24 21:34:44.700,Android,687,Lollipop
2016-03-11 18:51:01.300,Amazon Fire,688,Fire2
2016-12-25 05:05:29.100,Android,689,Marshmallow
2016-12-19 16:12:10.100,iOS,690,8
2017-01-10 23:59:11.100,Android,691,Marshmallow
2014-11-03 05:10:20.700,Amazon Fire,692,Fire1
2016-12-17 18:16:23.100,iOS,693,10
2016-06-12 20:05:14.300,iOS,694,8
2014-01-09 07:25:48.000,Android,695,Lollipop
2016-12-12 18:50:22.100,Android,696,KitKat
2016-07-11 09:18:02.200,Amazon Fire,697,Fire1
2016-01-29 22:40:19.400,iOS,698,7
2016-09-24 23:04:39.200,Android,699,KitKat
2016-11-27 13:39:02.100,Amazon Fire,700,Fire2
2017-02-13 17:34:46.100,iOS,701,8
2016-08-12 02:59:53.200,iOS,702,10
2016-09-30 17:02:29.200,iOS,703,10
2016-10-31 15:16:59.100,Android,704,Marshmallow
2016-10-09 18:53:13.200,Android,705,Jawbreaker
2017-02-26 18:24:35.100,iOS,706,8
2016-04-19 09:08:04.300,iOS,707,7
2015-12-22 07:26:35.400,Android,708,Marshmallow
2016-01-08 00:14:49.400,iOS,709,7
2016-05-06 09:56:58.300,iOS,710,10
2016-03-14 04:24:01.300,Android,711,Lollipop
2016-08-05 08:51:51.200,iOS,712,9
2014-06-25 03:10:07.800,Android,713,KitKat
2015-05-29 10:40:22.600,iOS,714,10
2016-11-20 10:32:49.100,Android,715,Lollipop
2016-01-08 15:43:40.400,iOS,716,20
2014-09-24 02:19:35.800,iOS,717,7
2017-01-23 09:14:27.100,iOS,718,20
2016-08-12 19:32:41.200,iOS,719,8
2016-02-02 23:06:43.400,Android,720,KitKat
2017-01-01 15:02:04.100,Amazon Fire,721,Fire1
2015-05-08 21:58:28.600,Amazon Fire,722,Fire2
2016-01-02 23:19:54.400,Android,723,KitKat
2016-08-17 14:46:13.200,Android,724,Marshmallow
2015-11-22 06:06:44.400,iOS,725,7
2017-02-01 05:46:46.100,iOS,726,7
2015-12-02 13:23:25.400,iOS,727,10
2015-12-21 04:44:40.400,Amazon Fire,728,Fire2
2015-07-09 05:55:10.500,Amazon Fire,729,Inferno
2015-10-04 12:21:21.500,iOS,730,20
2016-12-14 00:37:14.100,iOS,731,8
2017-02-12 16:50:00.100,Android,732,Jawbreaker
2015-12-16 08:39:40.400,Android,733,Marshmallow
2016-12-05 18:11:58.100,Android,734,Marshmallow
2016-12-18 13:38:59.100,iOS,735,20
2016-07-20 09:00:09.200,Android,736,Lollipop
2015-12-18 00:53:47.400,Android,737,Lollipop
2017-01-22 09:46:31.100,Amazon Fire,738,Fire2
2017-02-20 10:06:49.100,iOS,739,9
2015-02-18 02:17:40.600,iOS,740,20
2016-04-14 11:24:46.300,iOS,741,10
2016-11-20 07:11:16.100,Amazon Fire,742,Inferno
2015-12-19 09:30:34.400,iOS,743,10
2016-11-05 11:58:23.100,Android,744,Jawbreaker
2015-12-04 21:23:10.400,iOS,745,7
2015-11-14 03:01:17.400,Android,746,Lollipop
2016-10-11 22:52:44.200,Android,747,Lollipop
2015-03-28 07:51:37.600,Android,748,Jawbreaker
2017-02-13 02:23:39.100,Android,749,Jawbreaker
2016-04-06 14:52:49.300,Android,750,Jawbreaker
2016-03-05 11:27:15.300,Android,751,Marshmallow
2016-11-20 11:06:46.100,Android,752,Lollipop
2017-01-24 21:51:44.100,iOS,753,20
2016-07-25 09:59:41.200,iOS,754,20
2016-07-20 16:07:14.200,Android,755,Marshmallow
2015-06-04 13:11:13.600,iOS,756,7
2016-07-23 22:04:58.200,iOS,757,10
2017-01-22 14:28:59.100,iOS,758,9
2015-09-30 08:05:31.500,Android,759,KitKat
2016-05-16 04:33:01.300,Android,760,Lollipop
2016-11-21 08:42:19.100,iOS,761,8
2017-02-26 01:23:16.100,Amazon Fire,762,Inferno
2017-01-14 20:01:18.100,iOS,763,8
2016-10-29 21:50:01.100,iOS,764,8
2015-09-02 15:35:01.500,Amazon Fire,765,Inferno
2016-12-19 16:35:09.100,Android,766,Jawbreaker
2016-12-19 10:03:09.100,Android,767,Marshmallow
2016-02-14 01:40:19.400,ActivehoursOS,768,BestOSEver!
2016-07-11 09:58:14.200,Amazon Fire,769,Fire2
2014-11-15 03:48:50.700,Android,770,Marshmallow
2016-02-14 03:53:31.400,iOS,771,9
2016-12-08 15:45:26.100,Android,772,Marshmallow
2015-11-02 12:08:05.400,iOS,773,20
2015-10-25 14:24:12.400,iOS,774,8
2017-01-23 18:15:50.100,Android,775,KitKat
2014-03-08 00:32:10.900,Amazon Fire,776,Fire2
2016-04-11 15:06:04.300,Android,777,Jawbreaker
2015-12-30 16:42:19.400,Android,778,KitKat
2016-11-19 07:38:09.100,iOS,779,10
2017-02-03 06:49:37.100,iOS,780,10
2016-09-18 05:04:37.200,Android,781,Lollipop
2016-11-19 23:53:41.100,Amazon Fire,782,Fire1
2016-07-02 10:00:07.200,Android,783,Jawbreaker
2016-11-07 19:44:36.100,iOS,784,10
2017-02-05 21:06:14.100,Android,785,Lollipop
2015-11-10 15:05:23.400,iOS,786,8
2015-10-05 10:38:20.500,iOS,787,20
2016-07-15 15:06:13.200,Android,788,Marshmallow
2015-12-24 23:05:05.400,iOS,789,8
2016-07-12 02:24:20.200,Amazon Fire,790,Inferno
2017-02-03 08:19:41.100,Android,791,Lollipop
2016-11-30 23:46:07.100,iOS,792,10
2016-11-03 23:30:20.100,iOS,793,20
2016-05-26 12:28:36.300,iOS,794,8
2017-01-30 17:55:28.100,iOS,795,20
2016-10-28 20:46:10.100,Android,796,Marshmallow
2017-02-24 21:52:33.100,iOS,797,10
2016-06-05 14:32:49.300,Android,798,Jawbreaker
2016-03-23 01:28:55.300,iOS,799,9
2015-05-15 12:38:26.600,Android,800,Marshmallow
2016-03-24 23:44:10.300,Android,801,Marshmallow
2016-12-19 13:20:45.100,Android,802,KitKat
2016-09-12 21:52:33.200,Android,803,Jawbreaker
2016-02-11 09:25:26.400,Android,804,KitKat
2014-06-21 05:34:26.800,iOS,805,10
2016-12-10 20:07:05.100,iOS,806,8
2016-09-20 08:51:01.200,Android,807,Marshmallow
2017-01-06 14:06:09.100,Android,808,Lollipop
2016-07-31 07:29:08.200,Android,809,Lollipop
2016-07-23 08:29:37.200,Android,810,KitKat
2016-08-14 20:07:53.200,iOS,811,7
2016-08-27 01:09:19.200,Android,812,KitKat
2017-02-16 00:39:20.100,Android,813,Lollipop
2016-10-21 19:29:25.200,Android,814,Jawbreaker
2015-10-22 08:53:02.400,Android,815,Marshmallow
2017-01-17 21:31:50.100,Android,816,Marshmallow
2016-02-14 02:30:59.400,iOS,817,20
2016-11-24 00:15:02.100,Android,818,Jawbreaker
2016-05-19 12:15:04.300,iOS,819,10
2016-08-15 01:31:05.200,Amazon Fire,820,Inferno
2017-02-18 01:48:58.100,iOS,821,9
2014-12-05 01:28:58.700,iOS,822,7
2016-04-26 10:38:02.300,iOS,823,8
2016-01-16 07:28:47.400,iOS,824,10
2016-09-09 05:32:33.200,Amazon Fire,825,Fire2
2016-07-09 21:48:29.200,iOS,826,10
2017-02-20 23:06:03.100,iOS,827,10
2016-12-04 14:51:37.100,iOS,828,20
2014-09-20 02:33:58.800,Android,829,Lollipop
2016-08-17 02:10:08.200,iOS,830,7
2016-10-12 17:06:58.200,Android,831,Lollipop
2016-06-04 12:32:17.300,iOS,832,7
2015-04-26 15:19:35.600,iOS,833,8
2016-07-07 16:24:27.200,iOS,834,8
2016-08-23 19:48:33.200,Android,835,KitKat
2016-08-16 18:53:59.200,Android,836,Marshmallow
2016-11-04 09:53:54.100,Android,837,Lollipop
2016-12-25 04:40:09.100,iOS,838,10
2016-12-06 15:37:19.100,Android,839,KitKat
2016-12-02 17:12:04.100,Android,840,KitKat
2015-10-26 12:31:00.400,Android,841,Lollipop
2016-08-28 05:03:46.200,Android,842,Lollipop
2017-01-23 17:06:59.100,iOS,843,9
2016-11-21 18:29:13.100,Android,844,Jawbreaker
2017-02-11 14:42:55.100,Android,845,Lollipop
2016-11-07 12:14:13.100,Android,846,Lollipop
2016-04-22 23:39:56.300,iOS,847,7
2015-07-30 12:55:01.500,Android,848,KitKat
2016-12-22 16:12:06.100,Android,849,KitKat
2017-01-08 14:56:28.100,Android,850,KitKat
2016-10-29 12:09:20.100,iOS,851,8
2015-11-07 11:55:51.400,Android,852,KitKat
2016-11-19 10:15:34.100,Amazon Fire,853,Fire1
2016-02-03 09:34:24.400,Amazon Fire,854,Inferno
2016-10-16 08:55:20.200,iOS,855,20
2016-05-08 14:12:27.300,iOS,856,20
2016-09-25 17:04:13.200,iOS,857,8
2015-12-23 12:53:11.400,Android,858,Lollipop
2016-07-04 11:12:45.200,Amazon Fire,859,Fire2
2017-01-27 18:56:30.100,iOS,860,10
2015-07-30 10:07:32.500,Android,861,Lollipop
2016-06-21 09:20:40.300,Android,862,KitKat
2016-12-15 22:33:52.100,Amazon Fire,863,Fire1
2017-02-08 23:13:16.100,Amazon Fire,864,Fire1
2014-03-28 16:30:55.900,Amazon Fire,865,Inferno
2015-07-24 22:24:17.500,Android,866,Jawbreaker
2015-06-21 05:15:39.500,Android,867,KitKat
2016-10-31 13:48:31.100,Amazon Fire,868,Fire2
2016-09-07 03:14:54.200,Amazon Fire,869,Inferno
2016-03-02 22:43:56.300,Amazon Fire,870,Fire1
2017-02-06 09:33:21.100,Amazon Fire,871,Inferno
2015-04-10 07:48:39.600,iOS,872,7
2016-03-28 09:19:09.300,iOS,873,10
2017-01-06 10:34:38.100,iOS,874,8
2016-03-01 14:48:34.300,iOS,875,8
2016-03-18 04:40:27.300,Android,876,Lollipop
2016-05-14 20:36:20.300,iOS,877,7
2016-06-28 15:12:20.200,Amazon Fire,878,Fire2
2016-03-09 16:41:45.300,iOS,879,9
2016-10-27 00:49:21.200,Android,880,Jawbreaker
2017-01-18 09:39:15.100,iOS,881,10
2014-01-21 06:19:46.000,Android,882,KitKat
2016-05-15 00:23:15.300,iOS,883,8
2015-03-24 07:35:23.600,Android,884,Lollipop
2017-01-06 01:52:58.100,Android,885,Marshmallow
2016-11-15 02:42:55.100,iOS,886,8
2017-02-03 12:51:27.100,iOS,887,8
2014-12-16 22:27:45.700,Android,888,Jawbreaker
2016-10-07 19:53:43.200,Android,889,Marshmallow
2015-10-21 14:22:41.400,Android,890,Marshmallow
2016-08-02 13:02:13.200,Android,891,Marshmallow
2016-04-21 22:11:55.300,Android,892,Marshmallow
2015-11-09 19:42:33.400,Android,893,Marshmallow
2015-12-27 14:02:18.400,Android,894,Lollipop
2016-11-21 21:05:20.100,Android,895,KitKat
2016-07-05 16:31:20.200,iOS,896,10
2015-11-20 15:31:10.400,Android,897,KitKat
2014-02-18 21:17:33.900,Amazon Fire,898,Fire2
2017-02-26 10:05:25.100,Android,899,Marshmallow
2017-02-07 23:00:22.100,Android,900,KitKat
2017-01-01 09:14:39.100,Android,901,KitKat
2016-07-29 23:48:29.200,iOS,902,7
2016-04-15 01:44:06.300,iOS,903,7
2017-02-16 14:01:52.100,iOS,904,8
2015-04-07 06:37:37.600,Android,905,KitKat
2016-05-09 07:57:08.300,Amazon Fire,906,Fire1
2016-06-23 16:10:52.300,iOS,907,8
2016-11-21 23:32:27.100,Android,908,Jawbreaker
2013-10-13 00:08:11.000,iOS,909,8
2016-12-02 05:37:48.100,iOS,910,10
2015-11-11 00:29:45.400,iOS,911,9
2016-12-30 22:10:58.100,iOS,912,9
2015-05-27 17:28:45.600,Android,913,Marshmallow
2017-02-13 13:08:00.100,Android,914,Jawbreaker
2017-02-07 18:31:53.100,Amazon Fire,915,Fire2
2016-07-10 22:11:27.200,iOS,916,7
2016-11-01 08:10:25.100,Android,917,KitKat
2014-09-22 10:43:24.800,Android,918,KitKat
2016-12-17 01:56:34.100,iOS,919,20
2015-02-10 07:52:50.700,Android,920,Marshmallow
2016-02-22 20:56:03.300,iOS,921,7
2016-06-06 03:14:38.300,iOS,922,8
2016-09-27 05:02:22.200,Android,923,KitKat
2016-12-08 23:02:17.100,iOS,924,8
2016-05-01 15:31:30.300,Android,925,Lollipop
2015-08-18 13:19:02.500,iOS,926,9
2016-05-23 09:25:44.300,iOS,927,20
2015-12-23 16:05:30.400,iOS,928,20
2016-09-08 15:31:44.200,Android,929,Jawbreaker
2016-08-04 08:00:28.200,iOS,930,8
2016-02-01 09:06:06.400,Amazon Fire,931,Fire2
2014-08-21 14:22:01.800,Android,932,Jawbreaker
2015-12-16 21:55:34.400,Amazon Fire,933,Fire2
2016-02-03 21:47:01.400,Android,934,Marshmallow
2016-06-03 08:58:00.300,Android,935,Jawbreaker
2017-01-07 12:42:20.100,Amazon Fire,936,Inferno
2016-12-28 14:22:54.100,Android,937,Lollipop
2017-02-10 09:32:45.100,Amazon Fire,938,Fire1
2016-09-18 11:10:28.200,iOS,939,7
2017-01-19 07:30:54.100,iOS,940,9
2016-09-06 07:32:39.200,Android,941,Jawbreaker
2016-04-08 13:55:22.300,iOS,942,7
2016-05-22 04:08:11.300,Android,943,Jawbreaker
2015-12-30 17:04:24.400,Android,944,Jawbreaker
2017-01-05 04:20:59.100,Android,945,Marshmallow
2016-11-13 05:08:48.100,Amazon Fire,946,Fire1
2016-06-29 04:17:56.200,Amazon Fire,947,Fire2
2014-06-07 21:39:34.800,Android,948,Marshmallow
2017-02-23 14:43:40.100,Amazon Fire,949,Fire1
2015-03-05 02:55:11.600,Android,950,KitKat
2014-06-18 12:09:30.800,Amazon Fire,951,Fire1
2016-08-07 08:32:42.200,Amazon Fire,952,Fire2
2016-11-22 14:35:30.100,iOS,953,10
2016-12-24 05:34:41.100,Android,954,KitKat
2016-12-27 05:45:21.100,Android,955,KitKat
2017-02-23 13:08:42.100,Android,956,Lollipop
2016-06-17 06:42:42.300,Android,957,KitKat
2015-12-23 22:20:55.400,iOS,958,8
2016-12-07 23:24:54.100,Android,959,Lollipop
2016-12-28 04:44:45.100,iOS,960,9
2015-05-07 14:50:26.600,iOS,961,9
2016-03-06 02:20:24.300,Android,962,Lollipop
2016-04-17 08:25:49.300,iOS,963,20
2014-09-15 14:51:46.800,iOS,964,7
2014-03-24 18:14:51.900,iOS,965,7
2016-09-11 12:07:28.200,Android,966,Lollipop
2016-02-01 03:00:05.400,iOS,967,10
2016-04-19 23:55:05.300,Android,968,KitKat
2015-12-23 12:07:03.400,iOS,969,9
2017-01-25 23:55:36.100,Android,970,KitKat
2015-03-30 12:03:50.600,Android,971,KitKat
2015-06-22 21:35:11.500,iOS,972,8
2016-07-15 02:15:08.200,Amazon Fire,973,Fire1
2016-12-13 13:34:12.100,iOS,974,7
2016-01-08 06:17:25.400,iOS,975,10
2016-09-20 09:36:54.200,Android,976,KitKat
2014-12-05 07:13:03.700,Android,977,Marshmallow
2016-10-06 00:21:27.200,Android,978,Marshmallow
2015-11-09 01:59:02.400,iOS,979,10
2015-03-18 18:44:09.600,Android,980,Lollipop
2016-11-23 13:09:35.100,iOS,981,8
2015-06-04 13:13:36.600,iOS,982,8
2016-07-15 13:15:27.200,iOS,983,7
2017-01-27 15:40:16.100,iOS,984,8
2015-12-15 10:25:50.400,iOS,985,10
2016-06-08 04:11:43.300,Amazon Fire,986,Fire2
2016-07-23 23:50:07.200,iOS,987,9
2016-06-14 19:49:26.300,Android,988,KitKat
2014-11-24 12:04:40.700,Android,989,Lollipop
2017-02-04 09:03:44.100,Android,990,Lollipop
2016-07-11 07:37:11.200,Android,991,Jawbreaker
2015-07-03 03:34:21.500,iOS,992,8
2016-12-18 21:40:52.100,iOS,993,10
2017-01-04 09:12:09.100,Android,994,Lollipop
2017-01-11 07:21:58.100,Amazon Fire,995,Fire1
2016-02-22 12:51:15.300,iOS,996,9
2016-06-16 19:22:53.300,Android,997,KitKat
2016-04-26 06:59:54.300,Android,998,Marshmallow
2015-10-06 12:43:58.500,iOS,999,10
2017-01-23 05:24:03.100,Amazon Fire,1000,Fire1
2017-02-04 10:57:13.100,Android,1001,KitKat
2017-01-27 09:52:38.100,iOS,1002,7
2016-06-26 19:18:12.200,iOS,1003,7
2016-05-14 13:21:34.300,iOS,1004,20
2016-10-31 08:10:24.100,iOS,1005,10
2016-01-25 03:57:18.400,iOS,1006,20
2015-11-29 09:35:17.400,Android,1007,Marshmallow
2015-12-25 02:05:13.400,Android,1008,KitKat
2017-02-04 05:31:41.100,Android,1009,KitKat
2015-10-26 15:40:27.400,iOS,1010,20
2016-06-04 05:41:31.300,iOS,1011,8
2017-02-02 05:00:43.100,Android,1012,Jawbreaker
2016-12-28 05:34:02.100,iOS,1013,7
2016-11-14 14:45:11.100,Android,1014,Marshmallow
2016-10-28 06:32:31.100,iOS,1015,20
2016-05-25 01:53:17.300,iOS,1016,9
2016-12-26 09:19:25.100,Android,1017,Lollipop
2014-11-22 08:31:04.700,iOS,1018,7
2016-09-20 05:18:00.200,Android,1019,KitKat
2016-12-10 04:11:22.100,Android,1020,Lollipop
2016-02-13 02:35:10.400,Amazon Fire,1021,Fire2
2016-01-14 08:18:54.400,Android,1022,Lollipop
2016-07-20 04:39:36.200,iOS,1023,8
2015-01-01 09:21:25.700,Android,1024,Jawbreaker
2016-05-21 09:58:50.300,Android,1025,Lollipop
2015-08-02 11:59:33.500,Android,1026,KitKat
2017-02-28 07:52:17.100,iOS,1027,20
2017-02-04 09:19:29.100,iOS,1028,9
2016-10-03 19:51:29.200,Android,1029,KitKat
2015-11-21 21:19:49.400,iOS,1030,20
2017-02-04 17:40:10.100,Android,1031,Marshmallow
2016-12-24 19:25:19.100,iOS,1032,10
2015-07-04 00:06:52.500,Android,1033,Marshmallow
2016-06-06 13:44:25.300,iOS,1034,10
2016-10-11 12:38:51.200,Android,1035,KitKat
2016-10-12 00:11:50.200,iOS,1036,7
2015-09-18 16:01:08.500,Android,1037,KitKat
2016-12-02 11:33:50.100,Android,1038,Lollipop
2017-01-24 20:37:14.100,Android,1039,Lollipop
2016-10-10 23:52:39.200,Android,1040,KitKat
2016-12-08 04:26:05.100,Amazon Fire,1041,Fire1
2017-02-26 13:01:27.100,Android,1042,Marshmallow
2016-10-19 13:36:30.200,Android,1043,Marshmallow
2017-02-19 00:56:30.100,iOS,1044,10
2016-11-12 10:12:00.100,Amazon Fire,1045,Fire1
2016-08-30 10:11:28.200,Amazon Fire,1046,Inferno
2016-04-10 09:08:03.300,iOS,1047,10
2017-01-22 01:35:33.100,Android,1048,KitKat
2016-07-05 08:00:38.200,iOS,1049,8
2015-10-02 16:05:51.500,Android,1050,KitKat
2015-07-30 14:24:13.500,Amazon Fire,1051,Fire2
2016-10-11 07:15:24.200,iOS,1052,8
2016-10-31 00:00:44.100,Amazon Fire,1053,Fire2
2016-10-31 06:22:24.100,Android,1054,Lollipop
2016-05-20 17:01:47.300,iOS,1055,8
2015-02-10 08:00:37.700,Android,1056,Lollipop
2016-07-18 17:54:44.200,Android,1057,Jawbreaker
2016-03-14 11:59:53.300,iOS,1058,8
2016-01-19 12:39:14.400,iOS,1059,7
2014-10-24 15:04:17.700,iOS,1060,9
2016-11-07 03:33:34.100,Android,1061,Jawbreaker
2016-12-25 03:58:53.100,Android,1062,Marshmallow
2016-11-11 03:33:34.100,iOS,1063,8
2017-01-04 11:52:38.100,iOS,1064,20
2015-10-19 11:26:58.400,iOS,1065,20
2016-12-21 19:15:59.100,Android,1066,Jawbreaker
2014-11-06 02:54:40.700,iOS,1067,10
2016-12-15 11:04:25.100,iOS,1068,8
2016-03-30 12:39:05.300,Android,1069,KitKat
2016-11-10 08:14:11.100,Amazon Fire,1070,Inferno
2014-12-26 14:28:12.700,Android,1071,Jawbreaker
2017-02-28 11:41:20.100,Android,1072,Jawbreaker
2016-10-30 01:34:04.100,Android,1073,KitKat
2017-01-06 18:02:16.100,Android,1074,Lollipop
2015-06-09 08:05:55.600,iOS,1075,9
2016-01-14 00:54:47.400,Android,1076,Jawbreaker
2015-12-26 17:35:53.400,iOS,1077,20
2016-11-26 14:02:10.100,iOS,1078,9
2016-03-28 05:31:18.300,Amazon Fire,1079,Inferno
2017-02-11 08:00:31.100,iOS,1080,20
2016-11-29 17:08:39.100,iOS,1081,8
2015-12-11 05:56:48.400,iOS,1082,10
2017-02-01 07:23:52.100,iOS,1083,7
2016-07-30 13:51:59.200,iOS,1084,9
2015-08-27 06:00:15.500,iOS,1085,8
2016-02-11 09:01:41.400,Android,1086,Marshmallow
2015-07-29 04:07:37.500,iOS,1087,9
2014-12-31 08:05:30.700,Android,1088,Marshmallow
2015-12-17 10:33:51.400,Android,1089,Lollipop
2016-12-08 08:06:42.100,iOS,1090,20
2016-08-24 13:23:15.200,Android,1091,Marshmallow
2016-09-06 04:47:50.200,iOS,1092,8
2015-12-07 21:50:23.400,Android,1093,KitKat
2016-05-15 08:06:48.300,Android,1094,Jawbreaker
2016-06-01 09:21:37.300,Android,1095,Marshmallow
2016-04-12 06:12:51.300,Android,1096,Marshmallow
2014-11-04 07:57:12.700,iOS,1097,8
2017-01-13 09:08:06.100,iOS,1098,9
2014-01-15 06:24:00.000,iOS,1099,9
